@relation abalone9_18

@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute Whole_weight numeric
@attribute Shucked_weight numeric
@attribute Viscera_weight numeric
@attribute Shell_weight numeric
@attribute Class {1,0}

@data
0.708333333,0.683544304,0.132743363,0.608890215,0.64231738,0.387055838,0.340974212,0
0.78125,0.683544304,0.132743363,0.5650358,0.636649874,0.442893401,0.213467049,0
0.25,0.240506329,0.123893805,0.131264916,0.136649874,0.124365482,0.079512894,0
0.291666667,0.316455696,0.088495575,0.135739857,0.147984887,0.101522843,0.09025788,0
0.322916667,0.303797468,0.088495575,0.131264916,0.116498741,0.111675127,0.104584527,0
0.322916667,0.329113924,0.097345133,0.146778043,0.12720403,0.156091371,0.106017192,0
0.34375,0.329113924,0.101769912,0.139618138,0.123425693,0.126903553,0.104584527,0
0.34375,0.303797468,0.097345133,0.192422434,0.19395466,0.176395939,0.106733524,0
0.40625,0.329113924,0.101769912,0.209128878,0.241813602,0.164974619,0.126790831,0
0.416666667,0.367088608,0.101769912,0.242243437,0.289042821,0.131979695,0.149713467,0
0.427083333,0.392405063,0.088495575,0.233293556,0.277707809,0.161167513,0.137535817,0
0.427083333,0.379746835,0.092920354,0.199880668,0.195843829,0.186548223,0.118911175,0
0.479166667,0.46835443,0.110619469,0.263424821,0.23929471,0.265228426,0.190544413,0
0.479166667,0.430379747,0.123893805,0.219272076,0.198992443,0.200507614,0.291547278,0
0.53125,0.481012658,0.128318584,0.409606205,0.462216625,0.32106599,0.21991404,0
0.541666667,0.493670886,0.097345133,0.269093079,0.264483627,0.214467005,0.19269341,0
0.5625,0.481012658,0.115044248,0.314439141,0.256926952,0.282994924,0.240687679,0
0.5625,0.518987342,0.115044248,0.336813842,0.394836272,0.291878173,0.247851003,0
0.604166667,0.620253165,0.132743363,0.517601432,0.421284635,0.572335025,0.35530086,0
0.625,0.632911392,0.154867257,0.636336516,0.654282116,0.585025381,0.360315186,0
0.6875,0.658227848,0.115044248,0.474642005,0.477959698,0.489847716,0.283667622,0
0.71875,0.721518987,0.079646018,0.57875895,0.535894207,0.647208122,0.362464183,0
0.21875,0.189873418,0.079646018,0.090692124,0.111460957,0.076142132,0.041547278,0
0.5,0.455696203,0.10619469,0.303699284,0.347607053,0.274111675,0.16260745,0
0.65625,0.582278481,0.115044248,0.418854415,0.425692695,0.408629442,0.242836676,0
0.65625,0.569620253,0.123893805,0.474045346,0.484256927,0.384517766,0.319484241,0
0.677083333,0.632911392,0.119469027,0.519093079,0.569899244,0.427664975,0.294412607,0
0.770833333,0.772151899,0.115044248,0.597852029,0.688916877,0.484771574,0.319484241,0
0.8125,0.746835443,0.14159292,0.634844869,0.591939547,0.699238579,0.418338109,0
0.302083333,0.303797468,0.079646018,0.145883055,0.150503778,0.151015228,0.08739255,0
0.4375,0.392405063,0.097345133,0.196002387,0.16813602,0.224619289,0.148997135,0
0.447916667,0.481012658,0.115044248,0.302505967,0.292821159,0.262690355,0.210601719,0
0.458333333,0.455696203,0.097345133,0.247016706,0.226070529,0.242385787,0.182664756,0
0.5,0.455696203,0.10619469,0.318615752,0.319899244,0.312182741,0.191977077,0
0.510416667,0.443037975,0.10619469,0.277147971,0.273929471,0.236040609,0.179083095,0
0.520833333,0.518987342,0.110619469,0.286694511,0.244332494,0.329949239,0.20487106,0
0.520833333,0.430379747,0.101769912,0.263126492,0.275188917,0.209390863,0.176217765,0
0.53125,0.518987342,0.110619469,0.306384248,0.261335013,0.295685279,0.253581662,0
0.552083333,0.518987342,0.097345133,0.308472554,0.329974811,0.258883249,0.190544413,0
0.552083333,0.683544304,0.132743363,0.519391408,0.534634761,0.470812183,0.326647564,0
0.572916667,0.46835443,0.110619469,0.319809069,0.328085642,0.252538071,0.226361032,0
0.583333333,0.632911392,0.110619469,0.472852029,0.485516373,0.470812183,0.305157593,0
0.604166667,0.594936709,0.115044248,0.405429594,0.411209068,0.354060914,0.255730659,0
0.614583333,0.607594937,0.146017699,0.431980907,0.388539043,0.458121827,0.310888252,0
0.614583333,0.582278481,0.115044248,0.348448687,0.299748111,0.379441624,0.26217765,0
0.635416667,0.594936709,0.115044248,0.386634845,0.382871537,0.329949239,0.272922636,0
0.666666667,0.582278481,0.132743363,0.475238663,0.533375315,0.422588832,0.287965616,0
0.677083333,0.683544304,0.132743363,0.493138425,0.427581864,0.464467005,0.376790831,0
0.791666667,0.772151899,0.168141593,0.721957041,0.707178841,0.73857868,0.465616046,0
0.364583333,0.379746835,0.101769912,0.20853222,0.227329975,0.239847716,0.11747851,0
0.479166667,0.430379747,0.137168142,0.566229117,0.493702771,0.545685279,0.40974212,0
0.489583333,0.405063291,0.137168142,0.537589499,0.545969773,0.47715736,0.320200573,0
0.520833333,0.46835443,0.115044248,0.36575179,0.452770781,0.269035533,0.178366762,0
0.5625,0.544303797,0.119469027,0.423926014,0.472292191,0.468274112,0.214899713,0
0.583333333,0.518987342,0.119469027,0.414677804,0.423803526,0.493654822,0.255730659,0
0.708333333,0.734177215,0.132743363,0.598747017,0.628463476,0.552030457,0.356733524,0
0.708333333,0.594936709,0.146017699,0.539677804,0.5302267,0.491116751,0.351719198,0
0.25,0.227848101,0.079646018,0.093675418,0.093828715,0.065989848,0.075931232,0
0.28125,0.215189873,0.079646018,0.080548926,0.06675063,0.052030457,0.074498567,0
0.375,0.329113924,0.092920354,0.152147971,0.131612091,0.13071066,0.126074499,0
0.40625,0.341772152,0.101769912,0.170047733,0.136649874,0.175126904,0.139684814,0
0.40625,0.367088608,0.110619469,0.193615752,0.175692695,0.143401015,0.154011461,0
0.427083333,0.443037975,0.097345133,0.188842482,0.147355164,0.182741117,0.169770774,0
0.5,0.455696203,0.101769912,0.25477327,0.263853904,0.22715736,0.176217765,0
0.510416667,0.46835443,0.119469027,0.267601432,0.244962217,0.277918782,0.260744986,0
0.5625,0.518987342,0.097345133,0.326670644,0.340050378,0.285532995,0.219197708,0
0.583333333,0.544303797,0.10619469,0.360083532,0.353904282,0.385786802,0.189111748,0
0.666666667,0.594936709,0.115044248,0.395286396,0.324937028,0.474619289,0.276504298,0
0.697916667,0.696202532,0.128318584,0.533412888,0.530856423,0.564720812,0.375358166,0
0.354166667,0.316455696,0.075221239,0.108591885,0.115869018,0.135786802,0.065186246,0
0.416666667,0.392405063,0.097345133,0.225536993,0.212216625,0.247461929,0.148280802,0
0.614583333,0.594936709,0.132743363,0.343078759,0.292191436,0.275380711,0.277936963,0
0.71875,0.683544304,0.159292035,0.664081146,0.608312343,0.765228426,0.398997135,0
0.291666667,0.265822785,0.10619469,0.130966587,0.119647355,0.138324873,0.089541547,0
0.322916667,0.329113924,0.092920354,0.167661098,0.162468514,0.134517766,0.108882521,0
0.447916667,0.417721519,0.088495575,0.232995227,0.166246851,0.191624365,0.15974212,0
0.53125,0.556962025,0.128318584,0.400357995,0.375314861,0.431472081,0.252148997,0
0.635416667,0.569620253,0.132743363,0.474642005,0.514483627,0.464467005,0.292979943,0
0.427083333,0.417721519,0.110619469,0.278639618,0.232997481,0.246192893,0.233524355,0
0.260416667,0.265822785,0.088495575,0.10173031,0.093828715,0.101522843,0.07234957,0
0.03125,0,0.061946903,0.013126492,0.017002519,0,0.010028653,0
0.53125,0.481012658,0.119469027,0.329355609,0.315491184,0.333756345,0.20487106,0
0.083333333,0.050632911,0.066371681,0.021479714,0.006926952,0.040609137,0.018624642,0
0.552083333,0.556962025,0.154867257,0.401551313,0.285264484,0.399746193,0.326647564,0
0.1875,0.227848101,0.088495575,0.085023866,0.069269521,0.112944162,0.068767908,0
0.416666667,0.455696203,0.110619469,0.270286396,0.253778338,0.234771574,0.226361032,0
0.28125,0.265822785,0.092920354,0.106801909,0.080604534,0.062182741,0.083094556,0
0.458333333,0.430379747,0.123893805,0.223448687,0.175692695,0.265228426,0.187679083,0
0.25,0.227848101,0.088495575,0.094868735,0.09256927,0.106598985,0.061604585,0
0.166666667,0.151898734,0.066371681,0.049821002,0.037783375,0.053299492,0.042979943,0
0.083333333,0.037974684,0.07079646,0.011933174,0.008186398,0.031725888,0.005730659,0
0.427083333,0.392405063,0.101769912,0.214797136,0.199622166,0.225888325,0.14756447,0
0.197916667,0.215189873,0.066371681,0.069212411,0.063602015,0.067258883,0.053008596,0
0.46875,0.405063291,0.101769912,0.297434368,0.275188917,0.234771574,0.224928367,0
0.677083333,0.721518987,0.159292035,0.697792363,0.583123426,0.651015228,0.492836676,0
0.697916667,0.696202532,0.119469027,0.649463007,0.639168766,0.673857868,0.362464183,0
0.291666667,0.265822785,0.079646018,0.118735084,0.129093199,0.090101523,0.068767908,0
0.385416667,0.392405063,0.110619469,0.224343675,0.224811083,0.208121827,0.148997135,0
0.46875,0.443037975,0.115044248,0.335918854,0.399874055,0.258883249,0.154727794,0
0.5,0.518987342,0.128318584,0.297136038,0.280856423,0.296954315,0.196991404,0
0.510416667,0.481012658,0.097345133,0.307875895,0.340050378,0.229695431,0.17765043,0
0.520833333,0.493670886,0.10619469,0.293854415,0.282115869,0.302030457,0.170487106,0
0.614583333,0.620253165,0.137168142,0.498508353,0.419395466,0.460659898,0.319484241,0
0.625,0.620253165,0.128318584,0.478221957,0.501889169,0.467005076,0.270057307,0
0.625,0.569620253,0.097345133,0.507756563,0.520151134,0.399746193,0.283667622,0
0.666666667,0.670886076,0.146017699,0.587708831,0.588161209,0.510152284,0.364613181,0
0.739583333,0.696202532,0.14159292,0.593377088,0.580604534,0.564720812,0.376790831,0
0.75,0.784810127,0.168141593,0.789379475,0.80604534,0.708121827,0.484240688,0
0.40625,0.367088608,0.092920354,0.213902148,0.224811083,0.200507614,0.133237822,0
0.520833333,0.708860759,0.14159292,0.617840095,0.60138539,0.572335025,0.400429799,0
0.53125,0.53164557,0.115044248,0.309665871,0.346347607,0.258883249,0.174068768,0
0.552083333,0.46835443,0.115044248,0.271181384,0.259445844,0.275380711,0.181232092,0
0.614583333,0.620253165,0.14159292,0.539976134,0.54534005,0.475888325,0.348137536,0
0.625,0.620253165,0.128318584,0.459427208,0.48488665,0.393401015,0.290830946,0
0.625,0.620253165,0.132743363,0.452267303,0.483627204,0.336294416,0.290830946,0
0.635416667,0.556962025,0.115044248,0.406622912,0.425692695,0.397208122,0.241404011,0
0.666666667,0.620253165,0.128318584,0.471360382,0.457178841,0.52284264,0.283667622,0
0.71875,0.544303797,0.128318584,0.512529833,0.523929471,0.46319797,0.345272206,0
0.354166667,0.329113924,0.097345133,0.193914081,0.173803526,0.199238579,0.113896848,0
0.375,0.367088608,0.10619469,0.188544153,0.183879093,0.171319797,0.140401146,0
0.395833333,0.405063291,0.084070796,0.167959427,0.138539043,0.164974619,0.133237822,0
0.416666667,0.607594937,0.097345133,0.206742243,0.205919395,0.194162437,0.133954155,0
0.427083333,0.367088608,0.079646018,0.181384248,0.186397985,0.138324873,0.118911175,0
0.458333333,0.417721519,0.119469027,0.212112172,0.207178841,0.200507614,0.140401146,0
0.5625,0.493670886,0.092920354,0.290572792,0.322418136,0.23857868,0.190544413,0
0.572916667,0.569620253,0.115044248,0.344868735,0.333123426,0.281725888,0.244985673,0
0.583333333,0.556962025,0.119469027,0.417661098,0.358942065,0.394670051,0.300143266,0
0.59375,0.544303797,0.119469027,0.371420048,0.350755668,0.414974619,0.247851003,0
0.65625,0.569620253,0.14159292,0.481801909,0.503778338,0.45177665,0.280802292,0
0.666666667,0.658227848,0.137168142,0.472852029,0.399874055,0.497461929,0.369627507,0
0.71875,0.696202532,0.132743363,0.505966587,0.492443325,0.430203046,0.35530086,0
0.833333333,0.848101266,0.146017699,0.718078759,0.694584383,0.284263959,0.534383954,0
0.239583333,0.227848101,0.084070796,0.087112172,0.103274559,0.096446701,0.058022923,0
0.416666667,0.443037975,0.097345133,0.258949881,0.26070529,0.279187817,0.141833811,0
0.5,0.455696203,0.101769912,0.295644391,0.350755668,0.256345178,0.161174785,0
0.541666667,0.493670886,0.123893805,0.356801909,0.389798489,0.302030457,0.131805158,0
0.833333333,0.658227848,0.150442478,0.71300716,0.694584383,0.734771574,0.438395415,0
0.28125,0.240506329,0.079646018,0.116050119,0.130352645,0.081218274,0.073065903,0
0.385416667,0.367088608,0.092920354,0.1575179,0.115239295,0.171319797,0.140401146,0
0.385416667,0.316455696,0.084070796,0.147673031,0.14861461,0.115482234,0.104584527,0
0.4375,0.405063291,0.10619469,0.249105012,0.259445844,0.217005076,0.161891117,0
0.447916667,0.379746835,0.10619469,0.172136038,0.152392947,0.121827411,0.140401146,0
0.479166667,0.430379747,0.110619469,0.206443914,0.165617128,0.210659898,0.17765043,0
0.552083333,0.556962025,0.123893805,0.33323389,0.331234257,0.322335025,0.206303725,0
0.614583333,0.64556962,0.123893805,0.401551313,0.394206549,0.302030457,0.305157593,0
0.666666667,0.620253165,0.132743363,0.538782816,0.572418136,0.51142132,0.303724928,0
0.697916667,0.683544304,0.119469027,0.542661098,0.493702771,0.470812183,0.362464183,0
0.510416667,0.506329114,0.128318584,0.421539379,0.378463476,0.426395939,0.313037249,0
0.375,0.455696203,0.097345133,0.200178998,0.174433249,0.158629442,0.169054441,0
0.458333333,0.405063291,0.119469027,0.237171838,0.230478589,0.194162437,0.166905444,0
0.479166667,0.443037975,0.123893805,0.25447494,0.265743073,0.189086294,0.171203438,0
0.53125,0.506329114,0.092920354,0.281921241,0.255037783,0.288071066,0.197707736,0
0.572916667,0.506329114,0.101769912,0.235680191,0.215365239,0.222081218,0.173352436,0
0.677083333,0.64556962,0.137168142,0.446002387,0.364609572,0.467005076,0.311604585,0
0.78125,0.708860759,0.132743363,0.591885442,0.505667506,0.720812183,0.41260745,0
0.354166667,0.291139241,0.084070796,0.161396181,0.167506297,0.145939086,0.104584527,0
0.40625,0.430379747,0.101769912,0.303400955,0.360831234,0.27284264,0.151146132,0
0.552083333,0.455696203,0.119469027,0.27297136,0.238664987,0.262690355,0.20487106,0
0.5625,0.518987342,0.110619469,0.289677804,0.267002519,0.267766497,0.212034384,0
0.427083333,0.367088608,0.088495575,0.182577566,0.187657431,0.187817259,0.099570201,0
0.4375,0.405063291,0.10619469,0.269391408,0.303526448,0.211928934,0.161174785,0
0.458333333,0.481012658,0.10619469,0.287589499,0.324307305,0.195431472,0.180515759,0
0.65625,0.64556962,0.123893805,0.505668258,0.561083123,0.373096447,0.321633238,0
0.166666667,0.139240506,0.084070796,0.062649165,0.060453401,0.091370558,0.040114613,0
0.322916667,0.35443038,0.101769912,0.215095465,0.199622166,0.181472081,0.154727794,0
0.385416667,0.367088608,0.119469027,0.189439141,0.149874055,0.205583756,0.154727794,0
0.083333333,0.088607595,0.075221239,0.026849642,0.013224181,0.038071066,0.022922636,0
0.447916667,0.392405063,0.101769912,0.242840095,0.206549118,0.288071066,0.183381089,0
0.4375,0.405063291,0.10619469,0.298627685,0.281486146,0.197969543,0.224928367,0
0.333333333,0.303797468,0.10619469,0.191825776,0.210957179,0.186548223,0.100286533,0
0.34375,0.316455696,0.101769912,0.196300716,0.219143577,0.203045685,0.111747851,0
0.479166667,0.493670886,0.10619469,0.309665871,0.276448363,0.307106599,0.203438395,0
0.645833333,0.658227848,0.132743363,0.536694511,0.519521411,0.486040609,0.35530086,0
0.854166667,0.810126582,0.146017699,0.778937947,0.742443325,0.732233503,0.45487106,0
0.479166667,0.455696203,0.110619469,0.287589499,0.27581864,0.307106599,0.179799427,0
0.53125,0.493670886,0.110619469,0.308472554,0.329345088,0.28680203,0.184097421,0
0.739583333,0.746835443,0.14159292,0.636038186,0.712216625,0.590101523,0.340974212,0
0.760416667,0.683544304,0.123893805,0.55548926,0.563602015,0.57106599,0.326647564,0
0.770833333,0.784810127,0.154867257,0.627088305,0.643576826,0.540609137,0.424068768,0
0.34375,0.291139241,0.088495575,0.119630072,0.102015113,0.121827411,0.093839542,0
0.385416667,0.329113924,0.097345133,0.248508353,0.285264484,0.269035533,0.115329513,0
0.479166667,0.430379747,0.079646018,0.340692124,0.358942065,0.300761421,0.219197708,0
0.59375,0.569620253,0.123893805,0.393794749,0.413098237,0.36928934,0.245702006,0
0.677083333,0.670886076,0.119469027,0.50477327,0.467254408,0.493654822,0.35530086,0
0.541666667,0.493670886,0.10619469,0.317720764,0.340680101,0.312182741,0.164040115,0
0.604166667,0.53164557,0.115044248,0.344868735,0.372166247,0.33248731,0.210601719,0
0.416666667,0.35443038,0.092920354,0.194212411,0.180730479,0.199238579,0.131088825,0
0.479166667,0.455696203,0.097345133,0.229116945,0.214105793,0.194162437,0.1747851,0
0.552083333,0.518987342,0.123893805,0.323389021,0.310453401,0.335025381,0.203438395,0
0.604166667,0.64556962,0.132743363,0.417959427,0.438287154,0.378172589,0.270773639,0
0.604166667,0.594936709,0.123893805,0.412887828,0.324307305,0.447969543,0.335959885,0
0.614583333,0.481012658,0.115044248,0.386336516,0.39231738,0.378172589,0.233524355,0
0.625,0.594936709,0.110619469,0.37022673,0.38790932,0.30964467,0.261461318,0
0.697916667,0.64556962,0.137168142,0.473747017,0.425062972,0.507614213,0.305157593,0
0.46875,0.430379747,0.115044248,0.268794749,0.263224181,0.288071066,0.160458453,0
0.541666667,0.518987342,0.123893805,0.37977327,0.400503778,0.370558376,0.217048711,0
0.635416667,0.569620253,0.123893805,0.451670644,0.481738035,0.508883249,0.247851003,0
0.427083333,0.430379747,0.097345133,0.220465394,0.181360202,0.224619289,0.176217765,0
0.489583333,0.455696203,0.101769912,0.284606205,0.246851385,0.304568528,0.214183381,0
0.510416667,0.481012658,0.10619469,0.260143198,0.208438287,0.296954315,0.197707736,0
0.625,0.607594937,0.128318584,0.501491647,0.469143577,0.543147208,0.326647564,0
0.364583333,0.303797468,0.101769912,0.181384248,0.197732997,0.147208122,0.118911175,0
0.458333333,0.443037975,0.097345133,0.244331742,0.235516373,0.237309645,0.170487106,0
0.458333333,0.417721519,0.123893805,0.258651551,0.263853904,0.230964467,0.183381089,0
0.46875,0.405063291,0.097345133,0.220465394,0.213476071,0.191624365,0.161891117,0
0.270833333,0.151898734,0.088495575,0.141706444,0.132871537,0.138324873,0.093123209,0
0.541666667,0.518987342,0.110619469,0.319212411,0.32115869,0.277918782,0.214183381,0
0.552083333,0.53164557,0.101769912,0.415274463,0.363350126,0.434010152,0.276504298,0
0.40625,0.405063291,0.097345133,0.225835322,0.20465995,0.135786802,0.161891117,0
0.239583333,0.202531646,0.088495575,0.085023866,0.077455919,0.031725888,0.075931232,0
0.21875,0.17721519,0.079646018,0.075477327,0.058564232,0.110406091,0.047277937,0
0.447916667,0.455696203,0.10619469,0.298627685,0.29534005,0.203045685,0.203438395,0
0.520833333,0.620253165,0.123893805,0.446002387,0.390428212,0.436548223,0.303724928,0
0.5,0.506329114,0.119469027,0.330250597,0.34256927,0.294416244,0.175501433,0
0.510416667,0.481012658,0.10619469,0.286396181,0.317380353,0.22715736,0.154727794,0
0.53125,0.53164557,0.132743363,0.372016706,0.397355164,0.305837563,0.231375358,0
0.572916667,0.582278481,0.115044248,0.404832936,0.369647355,0.465736041,0.255014327,0
0.53125,0.53164557,0.110619469,0.357696897,0.396725441,0.319796954,0.222063037,0
0.5625,0.518987342,0.115044248,0.337410501,0.369647355,0.281725888,0.20487106,0
0.645833333,0.607594937,0.132743363,0.542959427,0.690176322,0.42893401,0.256446991,0
0.65625,0.632911392,0.128318584,0.475835322,0.479219144,0.516497462,0.276504298,0
0.78125,0.696202532,0.137168142,0.627983294,0.702141058,0.501269036,0.372492837,0
0.65625,0.64556962,0.119469027,0.42601432,0.440806045,0.324873096,0.312320917,0
0.541666667,0.582278481,0.128318584,0.511038186,0.58627204,0.425126904,0.274355301,0
0.614583333,0.594936709,0.123893805,0.453460621,0.432619647,0.519035533,0.239971347,0
0.322916667,0.265822785,0.079646018,0.119331742,0.13790932,0.111675127,0.068767908,0
0.4375,0.379746835,0.097345133,0.186754177,0.190176322,0.152284264,0.133237822,0
0.458333333,0.417721519,0.128318584,0.329653938,0.316120907,0.313451777,0.233524355,0
0.635416667,0.620253165,0.115044248,0.383949881,0.399874055,0.343908629,0.247851003,0
0.666666667,0.607594937,0.132743363,0.567124105,0.540302267,0.519035533,0.477077364,0
0.583333333,0.481012658,0.159292035,0.598747017,0.584382872,0.54822335,0.396848138,0
0.604166667,0.569620253,0.146017699,0.485381862,0.493702771,0.52284264,0.287965616,0
0.395833333,0.341772152,0.097345133,0.165871122,0.152392947,0.135786802,0.131088825,0
0.447916667,0.455696203,0.10619469,0.242840095,0.207178841,0.217005076,0.154727794,0
0.5,0.46835443,0.128318584,0.250596659,0.218513854,0.341370558,0.176934097,0
0.541666667,0.481012658,0.097345133,0.297434368,0.278967254,0.371827411,0.161891117,0
0.59375,0.493670886,0.110619469,0.325477327,0.278337531,0.366751269,0.233524355,0
0.625,0.607594937,0.123893805,0.399463007,0.389798489,0.383248731,0.267908309,0
0.364583333,0.316455696,0.097345133,0.171539379,0.171284635,0.224619289,0.111747851,0
0.416666667,0.405063291,1,0.306682578,0.378463476,0.260152284,0.152578797,0
0.489583333,0.443037975,0.097345133,0.27326969,0.30163728,0.228426396,0.160458453,0
0.34375,0.367088608,0.101769912,0.20375895,0.180730479,0.20177665,0.154727794,0
0.479166667,0.556962025,0.123893805,0.292661098,0.275188917,0.305837563,0.226361032,0
0.28125,0.227848101,0.084070796,0.113961814,0.098866499,0.118020305,0.075931232,0
0.34375,0.316455696,0.088495575,0.155131265,0.180100756,0.092639594,0.096704871,0
0.46875,0.443037975,0.088495575,0.258651551,0.266372796,0.223350254,0.154727794,0
0.510416667,0.493670886,0.110619469,0.300119332,0.330604534,0.300761421,0.191260745,0
0.270833333,0.227848101,0.075221239,0.097852029,0.113350126,0.078680203,0.058739255,0
0.3125,0.291139241,0.097345133,0.49522673,0.484256927,0.492385787,0.103868195,0
0.510416667,0.455696203,0.10619469,0.267899761,0.241813602,0.277918782,0.190544413,0
0.354166667,0.367088608,0.088495575,0.173627685,0.149244332,0.185279188,0.126074499,0
0.666666667,0.64556962,0.146017699,0.528341289,0.587531486,0.447969543,0.290830946,0
0.447916667,0.455696203,0.110619469,0.26402148,0.24559194,0.229695431,0.193409742,0
0.239583333,0.215189873,0.092920354,0.085918854,0.062972292,0.111675127,0.068767908,0
0.458333333,0.569620253,0.14159292,0.375596659,0.401133501,0.347715736,0.225644699,0
0.572916667,0.569620253,0.123893805,0.326372315,0.326196474,0.26142132,0.223495702,0
0.40625,0.392405063,0.097345133,0.258949881,0.278967254,0.230964467,0.161891117,0
0.520833333,0.493670886,0.101769912,0.285501193,0.284634761,0.267766497,0.181232092,0
0.458333333,0.417721519,0.097345133,0.221957041,0.200881612,0.217005076,0.14756447,0
0.197916667,0.164556962,0.084070796,0.084128878,0.084382872,0.074873096,0.061604585,0
0.552083333,0.582278481,0.110619469,0.423627685,0.42884131,0.486040609,0.233524355,0
0.84375,0.734177215,0.137168142,0.684665871,0.728589421,0.661167513,0.391117479,0
0.510416667,0.417721519,0.10619469,0.214200477,0.196473552,0.233502538,0.148280802,0
0.635416667,0.594936709,0.137168142,0.469868735,0.464105793,0.402284264,0.289398281,0

