@relation abalone9_18

@attribute Length numeric
@attribute Diameter numeric
@attribute Height numeric
@attribute Whole_weight numeric
@attribute Shucked_weight numeric
@attribute Viscera_weight numeric
@attribute Shell_weight numeric
@attribute Class {1,0}

@data
0.387097,0.381579,0.422222,0.122592,0.101863,0.111437,0.088083,0
0.376344,0.381579,0.4,0.125538,0.092754,0.104594,0.098446,0
0.290323,0.315789,0.444444,0.100385,0.078675,0.091887,0.072539,0
1,1,0.777778,0.834806,0.66087,0.796676,0.565285,1
0.580645,0.697368,0.6,0.350329,0.274534,0.302053,0.259067,0
0.709677,0.644737,0.644444,0.458645,0.305176,0.550342,0.26943,0
0.354839,0.355263,0.466667,0.146612,0.122153,0.144673,0.093264,0
0.516129,0.513158,0.488889,0.254929,0.206625,0.277615,0.150259,0
0.72043,0.723684,0.777778,0.560163,0.401656,0.406647,0.445596,1
0.817204,0.789474,0.822222,0.682755,0.365217,0.522972,0.590674,1
0.580645,0.578947,0.577778,0.305008,0.208282,0.235582,0.233161,0
0.483871,0.513158,0.666667,0.27419,0.183851,0.245357,0.217617,0
0.602151,0.631579,0.733333,0.353048,0.258385,0.342131,0.264249,0
0.387097,0.447368,0.555556,0.175164,0.121325,0.146628,0.170984,0
0.408602,0.421053,0.466667,0.189893,0.152381,0.234604,0.11399,0
0.688172,0.710526,0.733333,0.470428,0.385507,0.465298,0.290155,1
0.494624,0.526316,0.511111,0.268978,0.270807,0.251222,0.134715,0
0.344086,0.447368,0.511111,0.164514,0.149482,0.130987,0.119171,0
0.268817,0.289474,0.4,0.101065,0.095238,0.095797,0.062176,0
0.301075,0.328947,0.377778,0.103331,0.097723,0.116325,0.062176,0
0.473118,0.5,0.6,0.267618,0.230228,0.280547,0.160622,0
0.215054,0.25,0.333333,0.089508,0.090269,0.088954,0.056995,0
0.387097,0.447368,0.511111,0.203716,0.169772,0.174976,0.160622,0
0.301075,0.368421,0.444444,0.099479,0.087785,0.097752,0.07772,0
0.505376,0.565789,0.533333,0.229096,0.195445,0.190616,0.181347,0
0.612903,0.723684,0.711111,0.377521,0.284058,0.362659,0.243523,1
0.365591,0.407895,0.4,0.157489,0.130849,0.125122,0.112953,0
0.903226,0.855263,0.777778,0.541355,0.416149,0.397849,0.393782,1
0.817204,0.842105,0.844444,0.563109,0.376812,0.511241,0.38342,1
0.623656,0.710526,0.8,0.410378,0.34617,0.314761,0.274611,1
0.473118,0.5,0.466667,0.187174,0.141615,0.154448,0.143523,0
0.301075,0.263158,0.422222,0.0707,0.040166,0.095797,0.057513,0
0.311828,0.289474,0.488889,0.103558,0.056315,0.052786,0.093264,1
0.397849,0.381579,0.511111,0.167686,0.123395,0.143695,0.119171,1
0.129032,0.131579,0.355556,0.040335,0.0294,0.008798,0.031088,0
0.763441,0.776316,0.733333,0.538409,0.400414,0.428152,0.46114,1
0.11828,0.092105,0.355556,0.020847,0.013665,0.018573,0.015544,0
0.139785,0.131579,0.377778,0.033084,0.021118,0.042033,0.020725,0
0.419355,0.394737,0.488889,0.15341,0.116356,0.151515,0.108808,0
0.473118,0.394737,0.555556,0.183095,0.138302,0.233627,0.103627,0
0.193548,0.210526,0.4,0.066168,0.055487,0.056696,0.045078,0
0.247312,0.263158,0.4,0.071607,0.043064,0.069404,0.058031,0
0.311828,0.315789,0.466667,0.113981,0.079917,0.150538,0.067358,0
0.784946,0.736842,0.622222,0.618627,0.452174,0.552297,0.352332,1
0.258065,0.263158,0.511111,0.076818,0.041822,0.074291,0.067358,0
0.107527,0.144737,0.288889,0.034444,0.014079,0.040078,0.031088,0
0.526882,0.578947,0.777778,0.338998,0.345342,0.27957,0.164767,0
0.55914,0.565789,0.466667,0.311579,0.286957,0.226784,0.190155,0
0.612903,0.618421,0.6,0.389304,0.332919,0.402737,0.216062,0
0.666667,0.657895,0.644444,0.437797,0.376398,0.375367,0.26114,0
0.666667,0.723684,0.644444,0.515749,0.433126,0.475073,0.305699,0
0.688172,0.710526,0.533333,0.596646,0.449689,0.315738,0.287565,0
0.688172,0.736842,0.666667,0.460684,0.448447,0.367546,0.256995,0
0.88172,0.907895,0.733333,0.695672,0.684058,0.461388,0.41399,0
0.397849,0.355263,0.4,0.164061,0.153623,0.144673,0.085492,0
0.505376,0.5,0.466667,0.236574,0.198344,0.209189,0.136788,0
0.55914,0.605263,0.555556,0.276683,0.235611,0.254154,0.179275,0
0.623656,0.631579,0.6,0.394743,0.37971,0.304008,0.218135,0
0.677419,0.697368,0.622222,0.477453,0.41118,0.468231,0.279793,0
0.677419,0.684211,0.6,0.431679,0.368944,0.372434,0.255959,0
0.688172,0.671053,0.6,0.508951,0.404141,0.477028,0.259067,0
0.731183,0.802632,0.711111,0.519601,0.410766,0.573803,0.292746,0
0.731183,0.710526,0.644444,0.544074,0.530849,0.397849,0.297927,0
0.741935,0.75,0.666667,0.454566,0.35735,0.404692,0.288601,0
0.752688,0.763158,0.577778,0.46363,0.414079,0.462366,0.257513,0
0.784946,0.75,0.644444,0.510764,0.405797,0.596285,0.286528,0
0.795699,0.776316,0.755556,0.597099,0.575983,0.520039,0.311917,0
0.83871,0.828947,0.777778,0.686381,0.634369,0.663734,0.363731,0
0.473118,0.460526,0.466667,0.205076,0.188406,0.206256,0.108808,0
0.505376,0.513158,0.488889,0.212327,0.181781,0.172043,0.132642,0
0.516129,0.5,0.533333,0.230682,0.209524,0.195503,0.139896,0
0.569892,0.592105,0.555556,0.32087,0.322981,0.274682,0.166839,0
0.569892,0.513158,0.555556,0.296397,0.267081,0.362659,0.145078,0
0.612903,0.592105,0.511111,0.299116,0.25176,0.31085,0.179275,0
0.623656,0.644737,0.733333,0.355314,0.294824,0.366569,0.222798,0
0.623656,0.644737,0.533333,0.406073,0.414493,0.341153,0.217617,0
0.623656,0.592105,0.644444,0.311353,0.28323,0.253177,0.195337,0
0.666667,0.671053,0.555556,0.398822,0.373085,0.365591,0.227979,0
0.677419,0.697368,0.666667,0.445955,0.369358,0.396872,0.305181,0
0.677419,0.671053,0.555556,0.329934,0.311387,0.383187,0.193782,0
0.72043,0.710526,0.688889,0.421935,0.412008,0.423265,0.201554,0
0.72043,0.697368,0.622222,0.435078,0.449689,0.350929,0.213472,0
0.731183,0.75,0.622222,0.442329,0.380538,0.426197,0.279793,0
0.741935,0.75,0.622222,0.449128,0.363147,0.483871,0.279275,0
0.784946,0.815789,0.644444,0.480625,0.381366,0.550342,0.305699,0
0.784946,0.723684,0.6,0.484024,0.463768,0.449658,0.253886,0
0.784946,0.828947,0.733333,0.526173,0.44058,0.630499,0.287047,0
0.795699,0.815789,0.488889,0.478813,0.395859,0.495601,0.297927,0
0.795699,0.828947,0.711111,0.517335,0.471636,0.484848,0.306736,0
0.795699,0.802632,0.622222,0.581464,0.559834,0.524927,0.305699,0
0.795699,0.75,0.622222,0.4523,0.413665,0.388074,0.27513,0
0.827957,0.789474,0.666667,0.555178,0.457971,0.56305,0.331606,0
0.956989,0.907895,0.822222,0.628144,0.685714,0.776149,0.485492,0
0.354839,0.407895,0.422222,0.135735,0.113043,0.091887,0.103627,0
0.483871,0.473684,0.488889,0.213913,0.165217,0.131965,0.176166,0
0.483871,0.460526,0.533333,0.187854,0.181366,0.128055,0.129534,0
0.505376,0.5,0.533333,0.177657,0.129193,0.200391,0.126425,0
0.526882,0.447368,0.466667,0.230002,0.214493,0.1652,0.15544,0
0.580645,0.565789,0.622222,0.357127,0.372257,0.29521,0.170984,0
0.580645,0.684211,0.6,0.368004,0.360663,0.282502,0.210881,0
0.634409,0.605263,0.622222,0.350555,0.303106,0.396872,0.196891,0
0.645161,0.578947,0.6,0.326309,0.264182,0.304008,0.23886,0
0.655914,0.565789,0.577778,0.249037,0.20207,0.205279,0.186528,0
0.666667,0.697368,0.577778,0.362339,0.338716,0.280547,0.221762,0
0.688172,0.644737,0.577778,0.341264,0.320497,0.245357,0.207254,0
0.688172,0.802632,0.755556,0.526173,0.467081,0.478983,0.284974,0
0.731183,0.684211,0.555556,0.469748,0.459627,0.371457,0.276684,0
0.795699,0.828947,0.622222,0.563789,0.474534,0.505376,0.336788,0
0.817204,0.789474,0.777778,0.580331,0.480331,0.602151,0.346632,0
0.849462,0.842105,0.688889,0.719239,0.655072,0.630499,0.450777,0
0.913978,0.881579,0.844444,0.740086,0.646791,0.757576,0.436269,0
0.956989,0.960526,0.777778,1,1,1,0.497409,0
0.473118,0.421053,0.511111,0.213234,0.218219,0.154448,0.117617,0
0.516129,0.513158,0.4,0.338998,0.336232,0.258065,0.164249,0
0.526882,0.592105,0.533333,0.326082,0.320497,0.294233,0.146632,0
0.55914,0.565789,0.555556,0.307954,0.277019,0.29521,0.176166,0
0.55914,0.552632,0.6,0.311579,0.28323,0.308895,0.16943,0
0.645161,0.631579,0.644444,0.389758,0.368116,0.335288,0.238342,0
0.666667,0.697368,0.622222,0.47564,0.479503,0.397849,0.227461,0
0.666667,0.736842,0.622222,0.432586,0.337888,0.418377,0.279793,0
0.677419,0.605263,0.644444,0.422842,0.3147,0.380254,0.279793,0
0.688172,0.710526,0.711111,0.446862,0.385093,0.442815,0.253886,0
0.741935,0.736842,0.644444,0.512123,0.45176,0.44868,0.319689,0
0.784946,0.75,0.644444,0.472468,0.371014,0.55914,0.268394,0
0.387097,0.407895,0.555556,0.146386,0.095652,0.112414,0.124352,0
0.473118,0.486842,0.511111,0.173805,0.137474,0.14565,0.140415,0
0.483871,0.578947,0.488889,0.220938,0.165217,0.211144,0.165803,0
0.494624,0.513158,0.577778,0.205529,0.153623,0.221896,0.141969,0
0.580645,0.605263,0.555556,0.281441,0.249689,0.282502,0.193264,0
0.602151,0.605263,0.511111,0.295944,0.255487,0.280547,0.188601,0
0.634409,0.657895,0.644444,0.39225,0.372257,0.323558,0.213472,0
0.645161,0.644737,0.688889,0.383639,0.344513,0.395894,0.215544,0
0.645161,0.644737,0.6,0.360752,0.287785,0.356794,0.258549,0
0.655914,0.644737,0.533333,0.331294,0.276605,0.307918,0.227979,0
0.666667,0.776316,0.6,0.461364,0.363975,0.460411,0.316062,0
0.666667,0.671053,0.488889,0.285973,0.238923,0.235582,0.205181,0
0.688172,0.631579,0.533333,0.360979,0.330849,0.340176,0.220725,0
0.688172,0.644737,0.6,0.380014,0.324638,0.377322,0.246114,0
0.698925,0.75,0.733333,0.472694,0.340787,0.509286,0.346632,0
0.72043,0.815789,0.533333,0.452073,0.413665,0.392962,0.259067,0
0.731183,0.710526,0.6,0.376388,0.33913,0.30694,0.245596,0
0.752688,0.855263,0.733333,0.52368,0.47412,0.442815,0.284974,0
0.83871,0.736842,0.711111,0.513256,0.405797,0.571848,0.358549,0
0.83871,0.842105,0.688889,0.578518,0.554451,0.533724,0.359585,0
0.83871,0.842105,0.8,0.596646,0.508489,0.465298,0.398964,0
0.494624,0.434211,0.866667,0.479946,0.383023,0.513196,0.31399,0
0.591398,0.578947,0.6,0.339452,0.345342,0.30303,0.162176,0
0.602151,0.578947,0.533333,0.370496,0.383851,0.336266,0.163212,0
0.666667,0.618421,0.555556,0.400181,0.357764,0.353861,0.261658,0
0.709677,0.710526,0.711111,0.407886,0.301035,0.45259,0.292228,0
0.709677,0.736842,0.688889,0.52436,0.456729,0.535679,0.300518,0
0.741935,0.75,0.422222,0.458645,0.398344,0.316716,0.261658,0
0.763441,0.802632,0.688889,0.4983,0.402899,0.472141,0.325389,0
0.774194,0.736842,0.644444,0.399728,0.339959,0.381232,0.252332,0
0.344086,0.302632,0.4,0.11942,0.10766,0.086999,0.082902,0
0.376344,0.394737,0.4,0.112395,0.076605,0.091887,0.098446,0
0.419355,0.447368,0.422222,0.150465,0.113043,0.135875,0.124352,0
0.548387,0.565789,0.577778,0.255835,0.188406,0.238514,0.204145,0
0.602151,0.644737,0.577778,0.348969,0.284058,0.351906,0.232124,0
0.612903,0.618421,0.533333,0.291865,0.236025,0.213099,0.215026,0
0.634409,0.697368,0.6,0.387265,0.335404,0.325513,0.24456,0
0.634409,0.631579,0.644444,0.359619,0.33499,0.320626,0.207254,0
0.666667,0.605263,0.666667,0.386358,0.33706,0.410557,0.202073,0
0.666667,0.526316,0.6,0.330387,0.232298,0.453568,0.212435,0
0.677419,0.723684,0.555556,0.357353,0.301449,0.29912,0.258031,0
0.677419,0.671053,0.644444,0.361206,0.293996,0.338221,0.256477,0
0.763441,0.75,0.622222,0.462724,0.357764,0.535679,0.285492,0
0.763441,0.776316,0.733333,0.466803,0.327122,0.394917,0.359585,0
0.774194,0.776316,0.6,0.48833,0.425259,0.393939,0.306218,0
0.806452,0.75,0.644444,0.489463,0.414079,0.453568,0.292746,0
0.526882,0.513158,0.511111,0.225697,0.182195,0.229717,0.149223,0
0.537634,0.552632,0.466667,0.263766,0.240166,0.261975,0.097927,0
0.537634,0.5,0.444444,0.20145,0.16853,0.211144,0.125389,0
0.634409,0.723684,0.6,0.372762,0.322981,0.451613,0.218135,0
0.526882,0.513158,0.511111,0.26082,0.22029,0.198436,0.189637,0
0.634409,0.644737,0.533333,0.361432,0.255487,0.350929,0.203627,0
0.731183,0.736842,0.622222,0.485157,0.385093,0.472141,0.323316,0
0.44086,0.486842,0.377778,0.196012,0.145756,0.168133,0.150259,0
0.387097,0.381579,0.488889,0.177884,0.118427,0.166178,0.150259,0
0.741935,0.723684,0.822222,0.543621,0.465424,0.539589,0.326425,0
0.311828,0.342105,0.377778,0.128937,0.10766,0.12219,0.098446,0
0.483871,0.5,0.488889,0.231588,0.202484,0.246334,0.139896,0
0.322581,0.381579,0.333333,0.123725,0.092754,0.116325,0.082902,0
0.580645,0.605263,0.422222,0.309087,0.245135,0.339198,0.181347,0
0.580645,0.618421,0.488889,0.290505,0.235611,0.357771,0.212435,0
0.569892,0.539474,0.444444,0.250397,0.202484,0.251222,0.186528,0
0.774194,0.881579,0.711111,0.65579,0.481573,0.472141,0.450777,1
0.365591,0.394737,0.466667,0.123046,0.084058,0.091887,0.108808,0
0.569892,0.526316,0.711111,0.387945,0.176398,0.347019,0.352332,1
0.451613,0.460526,0.622222,0.205756,0.160663,0.187683,0.145078,0
0.11828,0.157895,0.355556,0.033311,0.028157,0.01564,0.031088,0
0.086022,0.118421,0.288889,0.014729,0.009524,0.008798,0.020725,0
0.225806,0.263158,0.333333,0.069567,0.052588,0.043011,0.062176,0
0.516129,0.605263,0.8,0.384772,0.209524,0.359726,0.326425,1
0.344086,0.381579,0.466667,0.113755,0.080331,0.130987,0.07772,0
0.301075,0.315789,0.488889,0.121233,0.092754,0.142717,0.07772,0
0.763441,0.802632,0.622222,0.467709,0.31677,0.507331,0.284974,1
0.333333,0.381579,0.488889,0.151824,0.125466,0.166178,0.108808,0
0.483871,0.473684,0.422222,0.240653,0.226087,0.235582,0.150259,0
0.774194,0.789474,0.666667,0.598006,0.471222,0.535679,0.362694,1
0.473118,0.526316,0.555556,0.249037,0.181781,0.184751,0.217617,1
0.806452,0.855263,0.777778,0.590981,0.3706,0.564027,0.544041,1
0.537634,0.526316,0.511111,0.278269,0.19793,0.274682,0.158549,0
0.365591,0.315789,0.533333,0.142307,0.111801,0.170088,0.072539,0
0.44086,0.394737,0.466667,0.174258,0.136232,0.180841,0.098446,0
0.150538,0.144737,0.333333,0.032178,0.024017,0.022483,0.026425,0
0.27957,0.289474,0.355556,0.082484,0.062526,0.086022,0.051813,0
0.27957,0.25,0.377778,0.080218,0.06501,0.077224,0.051813,0
0.569892,0.539474,0.577778,0.339452,0.213665,0.325513,0.279793,1
0.698925,0.710526,0.644444,0.676184,0.417391,0.591398,0.310881,1
0.182796,0.210526,0.311111,0.043734,0.033126,0.043011,0.031088,0
0.430108,0.5,0.6,0.252663,0.139959,0.217009,0.217098,1
0.150538,0.157895,0.422222,0.038523,0.016977,0.057674,0.036269,0
0.451613,0.5,0.466667,0.249264,0.237681,0.183773,0.150259,0
0.602151,0.684211,0.644444,0.411285,0.320083,0.338221,0.307772,0
0.645161,0.671053,0.6,0.404487,0.368944,0.374389,0.233161,0
0.709677,0.697368,0.622222,0.411738,0.373913,0.367546,0.24715,0
0.451613,0.513158,0.444444,0.201677,0.174327,0.201369,0.108808,0
0.688172,0.710526,0.622222,0.459778,0.378054,0.391007,0.279793,0
0.731183,0.736842,0.666667,0.457059,0.395859,0.432063,0.251295,0
0.774194,0.723684,0.8,0.462044,0.369358,0.400782,0.324352,0
0.774194,0.776316,0.688889,0.602991,0.493996,0.641251,0.325389,0
0.956989,0.986842,0.755556,0.634036,0.628571,0.645161,0.411917,0
0.591398,0.592105,0.533333,0.311806,0.298137,0.260997,0.188083,0
0.655914,0.644737,0.577778,0.389531,0.363561,0.415445,0.186528,0
0.677419,0.697368,0.666667,0.404034,0.368944,0.314761,0.258031,0
0.741935,0.697368,0.711111,0.478133,0.463354,0.446725,0.239378,0
0.774194,0.710526,0.711111,0.467029,0.365217,0.608993,0.256995,0
0.795699,0.789474,0.733333,0.609563,0.551553,0.59433,0.352332,0
0.817204,0.776316,0.711111,0.545434,0.422774,0.490714,0.381865,0
0.258065,0.157895,0.377778,0.069567,0.065424,0.060606,0.041451,0
0.419355,0.394737,0.488889,0.164287,0.140787,0.158358,0.105699,0
0.430108,0.394737,0.488889,0.167686,0.159834,0.105572,0.11399,0
0.473118,0.421053,0.488889,0.183095,0.151967,0.143695,0.129016,0
0.505376,0.513158,0.533333,0.232042,0.215321,0.179863,0.150777,0
0.537634,0.526316,0.511111,0.243598,0.206211,0.215054,0.15544,0
0.548387,0.539474,0.511111,0.219125,0.184265,0.181818,0.163212,0
0.623656,0.565789,0.511111,0.294811,0.255072,0.236559,0.203627,0
0.634409,0.618421,0.488889,0.329708,0.339545,0.277615,0.162176,0
0.634409,0.710526,0.644444,0.349422,0.26087,0.374389,0.239378,0
0.634409,0.644737,0.622222,0.345343,0.26087,0.354839,0.225389,0
0.645161,0.697368,0.666667,0.41559,0.409524,0.266862,0.247668,0
0.655914,0.684211,0.666667,0.367777,0.29648,0.387097,0.226943,0
0.655914,0.671053,0.666667,0.423295,0.364803,0.431085,0.263212,0
0.688172,0.697368,0.688889,0.433492,0.375983,0.381232,0.290674,0
0.688172,0.736842,0.577778,0.295491,0.255901,0.252199,0.206218,0
0.741935,0.723684,0.644444,0.461138,0.442236,0.361681,0.259067,0
0.741935,0.776316,0.711111,0.520734,0.4294,0.532747,0.346114,0
0.741935,0.736842,0.644444,0.493768,0.484886,0.379277,0.271503,0
0.795699,0.710526,0.666667,0.572626,0.44265,0.623656,0.279275,0
0.591398,0.526316,0.466667,0.35758,0.342029,0.325513,0.172539,0
0.645161,0.644737,0.644444,0.336959,0.288199,0.374389,0.181347,0
0.72043,0.710526,0.777778,0.593474,0.568116,0.538612,0.298964,0
0.731183,0.671053,0.644444,0.374575,0.369358,0.333333,0.194819,0
0.774194,0.776316,0.688889,0.516882,0.430228,0.602151,0.284974,0
0.827957,0.776316,0.711111,0.59438,0.494824,0.616813,0.341969,0
0.397849,0.434211,0.444444,0.128484,0.087785,0.125122,0.109326,0
0.419355,0.342105,0.377778,0.144346,0.119255,0.110459,0.098446,0
0.419355,0.381579,0.488889,0.135282,0.120083,0.096774,0.098964,0
0.451613,0.486842,0.466667,0.175391,0.144928,0.143695,0.139378,0
0.505376,0.526316,0.511111,0.20349,0.138716,0.204301,0.160622,0
0.537634,0.578947,0.511111,0.297757,0.285714,0.334311,0.181347,0
0.537634,0.565789,0.555556,0.250397,0.174327,0.304985,0.174093,0
0.537634,0.539474,0.488889,0.292318,0.248861,0.280547,0.181347,0
0.569892,0.539474,0.555556,0.277816,0.251346,0.235582,0.178238,0
0.580645,0.513158,0.533333,0.268751,0.236853,0.234604,0.187565,0
0.591398,0.592105,0.6,0.298663,0.248033,0.285435,0.214508,0
0.634409,0.644737,0.577778,0.338998,0.349482,0.294233,0.18342,0
0.655914,0.671053,0.555556,0.289826,0.232298,0.241447,0.233161,0
0.709677,0.763158,0.666667,0.434852,0.33706,0.476051,0.287047,0
0.752688,0.789474,0.8,0.53569,0.389648,0.588465,0.34715,0
0.83871,0.881579,0.822222,0.605484,0.495238,0.583578,0.390155,0
0.849462,0.855263,0.8,0.622932,0.475776,0.675464,0.398964,0
0.322581,0.276316,0.511111,0.237707,0.18882,0.260997,0.149223,0
0.397849,0.407895,0.4,0.148652,0.144513,0.253177,0.065803,0
0.408602,0.394737,0.466667,0.166553,0.108489,0.162268,0.095855,0
0.462366,0.447368,0.622222,0.386132,0.33499,0.389052,0.215026,0
0.494624,0.460526,0.533333,0.252436,0.246791,0.219941,0.134715,0
0.505376,0.434211,0.444444,0.222298,0.245135,0.245357,0.109845,0
0.580645,0.552632,0.733333,0.472015,0.378054,0.530792,0.280829,0
0.72043,0.710526,0.6,0.414004,0.356522,0.396872,0.251813,0
0.741935,0.697368,0.6,0.453206,0.422774,0.394917,0.255959,0
0.763441,0.789474,0.688889,0.516429,0.386335,0.571848,0.326425,0
0.795699,0.842105,0.666667,0.504872,0.498137,0.428152,0.269948,0
0.505376,0.486842,0.466667,0.199864,0.156936,0.206256,0.144041,0
0.526882,0.513158,0.555556,0.218219,0.178054,0.15347,0.176166,0
0.537634,0.578947,0.622222,0.302062,0.216563,0.276637,0.227461,0
0.537634,0.578947,0.511111,0.261953,0.208696,0.215054,0.186528,0
0.548387,0.644737,0.533333,0.273737,0.19793,0.30303,0.233161,0
0.602151,0.684211,0.577778,0.346023,0.239337,0.372434,0.237824,0
0.602151,0.592105,0.577778,0.350782,0.284886,0.396872,0.212435,0
0.612903,0.592105,0.488889,0.240426,0.195445,0.214076,0.176166,0
0.634409,0.684211,0.466667,0.421255,0.389648,0.369501,0.202073,0
0.634409,0.671053,0.6,0.363925,0.238095,0.347019,0.267876,0
0.645161,0.565789,0.555556,0.2615,0.234369,0.14174,0.192228,0
0.655914,0.697368,0.577778,0.377294,0.295652,0.404692,0.233161,0
0.666667,0.644737,0.488889,0.33356,0.324224,0.238514,0.212435,0
0.741935,0.763158,0.622222,0.477226,0.380952,0.485826,0.316062,0
0.311828,0.263158,0.422222,0.106504,0.10559,0.113392,0.059585,0
0.591398,0.631579,0.511111,0.334693,0.312215,0.245357,0.207254,0
0.612903,0.631579,0.555556,0.322683,0.298551,0.256109,0.191192,0
0.698925,0.723684,0.711111,0.473374,0.361077,0.392962,0.327461,0
0.72043,0.657895,0.533333,0.423748,0.354451,0.4565,0.242487,0
0.27957,0.315789,0.377778,0.104917,0.08323,0.083089,0.067358,0
0.537634,0.539474,0.577778,0.317924,0.272878,0.341153,0.212435,0
0.72043,0.710526,0.577778,0.375482,0.286542,0.323558,0.290155,0
0.354839,0.434211,0.488889,0.177204,0.168944,0.112414,0.123316,0
0.623656,0.684211,0.622222,0.382733,0.331677,0.45259,0.222798,0
0.11828,0.131579,0.311111,0.0247,0.021118,0.021505,0.015544,0
0.623656,0.618421,0.777778,0.405167,0.332505,0.347019,0.233161,0
0.806452,0.776316,0.733333,0.585316,0.383023,0.556207,0.419689,1
0.451613,0.473684,0.644444,0.241106,0.165631,0.276637,0.170984,0
0.505376,0.513158,0.444444,0.205756,0.120497,0.224829,0.134715,0
0.032258,0.052632,0.333333,0.006571,0.00207,0.032258,0.010363,0
0.021505,0.052632,0.266667,0.01269,0.021118,0.057674,0.005181,0
0.602151,0.618421,0.622222,0.383639,0.319669,0.4565,0.222798,0
0.333333,0.394737,0.488889,0.128484,0.089441,0.086999,0.129534,0
0.376344,0.421053,0.533333,0.143666,0.087785,0.170088,0.108808,0
0.784946,0.75,0.777778,0.535917,0.359006,0.639296,0.316062,1
0.451613,0.473684,0.466667,0.211647,0.186749,0.162268,0.142487,0
0.709677,0.776316,0.733333,0.595513,0.391718,0.672532,0.305181,0
0.870968,0.802632,0.733333,0.602991,0.4853,0.549365,0.34456,0
0.591398,0.592105,0.555556,0.285747,0.254244,0.301075,0.167358,0
0.655914,0.684211,0.6,0.387945,0.319669,0.439883,0.214508,0
0.709677,0.710526,0.6,0.461364,0.475776,0.40567,0.212435,0
0.72043,0.855263,0.688889,0.451394,0.44058,0.351906,0.254922,0
0.774194,0.842105,0.711111,0.570134,0.497308,0.55132,0.341969,0
0.666667,0.644737,0.644444,0.396102,0.330849,0.360704,0.270466,0
0.741935,0.763158,0.622222,0.408339,0.343271,0.322581,0.310881,0
0.741935,0.763158,0.711111,0.530025,0.443064,0.562072,0.326425,0
0.784946,0.776316,0.6,0.469069,0.349482,0.59824,0.279793,0
0.752688,0.75,0.6,0.485611,0.446377,0.44477,0.26943,0
0.774194,0.75,0.733333,0.560163,0.503106,0.620723,0.274611,0
0.505376,0.5,0.488889,0.206889,0.158178,0.152493,0.15544,0
0.580645,0.605263,0.488889,0.279628,0.250518,0.252199,0.172021,0
0.612903,0.684211,0.6,0.479266,0.443478,0.375367,0.279275,0
0.688172,0.697368,0.511111,0.401768,0.312629,0.370479,0.267358,0
0.709677,0.421053,0.622222,0.431679,0.36646,0.42913,0.238342,0
0.763441,0.776316,0.733333,0.529119,0.454244,0.469208,0.341969,0
0.795699,0.763158,0.644444,0.537729,0.440166,0.59042,0.326425,0
0.83871,0.842105,0.733333,0.61976,0.565217,0.612903,0.353368,0
0.849462,0.828947,0.711111,0.620893,0.572257,0.539589,0.341969,0
0.935484,0.947368,0.733333,0.755042,0.661284,0.633431,0.51658,0
0.494624,0.539474,0.622222,0.52504,0.43354,0.511241,0.351813,0
0.602151,0.565789,0.733333,0.698165,0.604555,0.626588,0.427461,0
0.623656,0.644737,0.6,0.38092,0.40207,0.311828,0.17513,0
0.741935,0.723684,0.644444,0.506458,0.506832,0.455523,0.24715,0
0.774194,0.789474,0.711111,0.541355,0.474534,0.532747,0.302073,0
0.795699,0.842105,0.755556,0.553592,0.447619,0.485826,0.359067,0
0.376344,0.381579,0.511111,0.157942,0.140373,0.087977,0.11399,0
0.55914,0.552632,0.533333,0.265126,0.226915,0.282502,0.150259,0
0.677419,0.657895,0.555556,0.358033,0.284886,0.377322,0.239378,0
0.72043,0.763158,0.622222,0.433492,0.392961,0.313783,0.290155,0
0.602151,0.618421,0.533333,0.307501,0.252174,0.258065,0.226943,0
0.473118,0.460526,0.488889,0.205303,0.185093,0.189638,0.117617,0
0.688172,0.710526,0.844444,0.476773,0.397516,0.504399,0.27772,0
